Store,Date,Weekly_Sales,IsHoliday
34,14-09-2012,33340.71,FALSE
34,21-09-2012,33286.19,FALSE
34,28-09-2012,33643.2,FALSE
34,05-10-2012,34681.15,FALSE
34,12-10-2012,31616.32,FALSE
34,19-10-2012,32900.71,FALSE
34,26-10-2012,31785.25,FALSE
35,05-02-2010,57523.15,FALSE
35,12-02-2010,49657.69,TRUE
35,19-02-2010,58388.44,FALSE
35,26-02-2010,48306.46,FALSE
35,05-03-2010,57248.2,FALSE
35,12-03-2010,54780.63,FALSE
35,19-03-2010,51888.47,FALSE
35,26-03-2010,51114.85,FALSE
35,02-04-2010,53866.29,FALSE
35,09-04-2010,57710.51,FALSE
35,16-04-2010,54263.56,FALSE
35,23-04-2010,57010.39,FALSE
35,30-04-2010,55273.73,FALSE
35,07-05-2010,55471.31,FALSE
35,14-05-2010,55573.34,FALSE
35,21-05-2010,58758.25,FALSE
35,28-05-2010,61314.72,FALSE
35,04-06-2010,60726,FALSE
35,11-06-2010,60970.5,FALSE
35,18-06-2010,61267.78,FALSE
35,25-06-2010,59534.72,FALSE
35,02-07-2010,60918.96,FALSE
35,09-07-2010,63873.14,FALSE
35,16-07-2010,62680.38,FALSE
35,23-07-2010,59334.69,FALSE
35,30-07-2010,63357.71,FALSE
35,06-08-2010,58778.53,FALSE
35,13-08-2010,56859.39,FALSE
35,20-08-2010,55156.58,FALSE
35,27-08-2010,44522.17,FALSE
35,03-09-2010,47470.7,FALSE
35,10-09-2010,47404.42,TRUE
35,17-09-2010,40923.28,FALSE
35,24-09-2010,39838.11,FALSE
35,01-10-2010,39097.71,FALSE
35,08-10-2010,43077.21,FALSE
35,15-10-2010,40042.47,FALSE
35,22-10-2010,40563.34,FALSE
35,29-10-2010,42073.92,FALSE
35,05-11-2010,41571.69,FALSE
35,12-11-2010,38111.48,FALSE
35,19-11-2010,38912.02,FALSE
35,26-11-2010,38155.57,TRUE
35,03-12-2010,36817.31,FALSE
35,10-12-2010,38773.48,FALSE
35,17-12-2010,40907.76,FALSE
35,24-12-2010,45908.12,FALSE
35,31-12-2010,27739.78,TRUE
35,07-01-2011,33206.68,FALSE
35,14-01-2011,34757.65,FALSE
35,21-01-2011,34501.02,FALSE
35,28-01-2011,33777.29,FALSE
35,04-02-2011,36232.14,FALSE
35,11-02-2011,40917.36,TRUE
35,18-02-2011,41283.17,FALSE
35,25-02-2011,41680.16,FALSE
35,04-03-2011,42923.24,FALSE
35,11-03-2011,39565.61,FALSE
35,18-03-2011,40641.22,FALSE
35,25-03-2011,38151.13,FALSE
35,01-04-2011,40896.65,FALSE
35,08-04-2011,42813.22,FALSE
35,15-04-2011,38351.22,FALSE
35,22-04-2011,41722.31,FALSE
35,29-04-2011,41543.27,FALSE
35,06-05-2011,42010.99,FALSE
35,13-05-2011,38726.45,FALSE
35,20-05-2011,42065.97,FALSE
35,27-05-2011,40660.87,FALSE
35,03-06-2011,45773.47,FALSE
35,10-06-2011,43223.11,FALSE
35,17-06-2011,44898.59,FALSE
35,24-06-2011,44885.81,FALSE
35,01-07-2011,45541.04,FALSE
35,08-07-2011,44450.62,FALSE
35,15-07-2011,45536.19,FALSE
35,22-07-2011,43264.15,FALSE
35,29-07-2011,42411.59,FALSE
35,05-08-2011,42476.78,FALSE
35,12-08-2011,45907.06,FALSE
35,19-08-2011,44788.93,FALSE
35,26-08-2011,47710.92,FALSE
35,02-09-2011,42995.33,FALSE
35,09-09-2011,47495.03,TRUE
35,16-09-2011,38416.36,FALSE
35,23-09-2011,35800.9,FALSE
35,30-09-2011,39162.6,FALSE
35,07-10-2011,38446.66,FALSE
35,14-10-2011,38190.53,FALSE
35,21-10-2011,39234.48,FALSE
35,28-10-2011,36530.07,FALSE
35,04-11-2011,32311.36,FALSE
35,11-11-2011,43610.88,FALSE
35,18-11-2011,39456.11,FALSE
35,25-11-2011,43976.52,TRUE
35,02-12-2011,40597.98,FALSE
35,09-12-2011,42603.41,FALSE
35,16-12-2011,44343.61,FALSE
35,23-12-2011,57325.84,FALSE
35,30-12-2011,40665.9,TRUE
35,06-01-2012,37055.46,FALSE
35,13-01-2012,36827.88,FALSE
35,20-01-2012,37811.44,FALSE
35,27-01-2012,30991.75,FALSE
35,03-02-2012,40208.54,FALSE
35,10-02-2012,42306,TRUE
35,17-02-2012,41291.26,FALSE
35,24-02-2012,44479.38,FALSE
35,02-03-2012,41260.1,FALSE
35,09-03-2012,42977.34,FALSE
35,16-03-2012,42861.09,FALSE
35,23-03-2012,41108.16,FALSE
35,30-03-2012,42091.99,FALSE
35,06-04-2012,44663.57,FALSE
35,13-04-2012,41759.92,FALSE
35,20-04-2012,42021.54,FALSE
35,27-04-2012,42188.54,FALSE
35,04-05-2012,42882.29,FALSE
35,11-05-2012,42636.36,FALSE
35,18-05-2012,41474.05,FALSE
35,25-05-2012,43316.23,FALSE
35,01-06-2012,48217.98,FALSE
35,08-06-2012,47355.8,FALSE
35,15-06-2012,46771.12,FALSE
35,22-06-2012,44782.24,FALSE
35,29-06-2012,51342.15,FALSE
35,06-07-2012,53806.55,FALSE
35,13-07-2012,47347.16,FALSE
35,20-07-2012,46992.14,FALSE
35,27-07-2012,46831.31,FALSE
35,03-08-2012,50386.65,FALSE
35,10-08-2012,50938.09,FALSE
35,17-08-2012,53133.54,FALSE
35,24-08-2012,53396.39,FALSE
35,31-08-2012,53264.16,FALSE
35,07-09-2012,55624.21,TRUE
35,14-09-2012,46614.1,FALSE
35,21-09-2012,44688.81,FALSE
35,28-09-2012,45028.96,FALSE
35,05-10-2012,49505.75,FALSE
35,12-10-2012,46110.32,FALSE
35,19-10-2012,45374.49,FALSE
35,26-10-2012,46016.07,FALSE
36,05-02-2010,15606.15,FALSE
36,12-02-2010,15127.6,TRUE
36,19-02-2010,15244.69,FALSE
36,26-02-2010,15600.86,FALSE
36,05-03-2010,15170.52,FALSE
36,12-03-2010,14110.64,FALSE
36,19-03-2010,14357.57,FALSE
36,26-03-2010,14034.25,FALSE
36,02-04-2010,14498.31,FALSE
36,09-04-2010,13937.84,FALSE
36,16-04-2010,15760.99,FALSE
36,23-04-2010,14802.29,FALSE
36,30-04-2010,16573.44,FALSE
36,07-05-2010,15546.54,FALSE
36,14-05-2010,15839.1,FALSE
36,21-05-2010,16691.29,FALSE
36,28-05-2010,16248.5,FALSE
36,04-06-2010,15816.53,FALSE
36,11-06-2010,15451.96,FALSE
36,18-06-2010,16415.84,FALSE
36,25-06-2010,16003.5,FALSE
36,02-07-2010,14742.03,FALSE
36,09-07-2010,15505.26,FALSE
36,16-07-2010,15334.88,FALSE
36,23-07-2010,16325.55,FALSE
36,30-07-2010,14922.07,FALSE
36,06-08-2010,15171.76,FALSE
36,13-08-2010,15363.91,FALSE
36,20-08-2010,15890.28,FALSE
36,27-08-2010,14943.88,FALSE
36,03-09-2010,15303.95,FALSE
36,10-09-2010,15229.3,TRUE
36,17-09-2010,15794.09,FALSE
36,24-09-2010,15717.48,FALSE
36,01-10-2010,15680.95,FALSE
36,08-10-2010,15268.35,FALSE
36,15-10-2010,14729.37,FALSE
36,22-10-2010,14849.17,FALSE
36,29-10-2010,13904.52,FALSE
36,05-11-2010,13593.82,FALSE
36,12-11-2010,14666.8,FALSE
36,19-11-2010,13807.71,FALSE
36,26-11-2010,14067.21,TRUE
36,03-12-2010,11207.45,FALSE
36,10-12-2010,12244.41,FALSE
36,17-12-2010,14131.13,FALSE
36,24-12-2010,13693.6,FALSE
36,31-12-2010,11737.02,TRUE
36,07-01-2011,12179.72,FALSE
36,14-01-2011,13317.58,FALSE
36,21-01-2011,13507.95,FALSE
36,28-01-2011,13105.47,FALSE
36,04-02-2011,12459.41,FALSE
36,11-02-2011,12249.27,TRUE
36,18-02-2011,13837.06,FALSE
36,25-02-2011,13717.22,FALSE
36,04-03-2011,14501.52,FALSE
36,11-03-2011,14142.1,FALSE
36,18-03-2011,14480.02,FALSE
36,25-03-2011,14334.47,FALSE
36,01-04-2011,13759.47,FALSE
36,08-04-2011,15012.36,FALSE
36,15-04-2011,14516.22,FALSE
36,22-04-2011,13074.29,FALSE
36,29-04-2011,12999.21,FALSE
36,06-05-2011,12662.75,FALSE
36,13-05-2011,13343.29,FALSE
36,20-05-2011,14165.52,FALSE
36,27-05-2011,13473.34,FALSE
36,03-06-2011,12261.35,FALSE
36,10-06-2011,12099.8,FALSE
36,17-06-2011,14355.82,FALSE
36,24-06-2011,13109.57,FALSE
36,01-07-2011,11943.9,FALSE
36,08-07-2011,12191.63,FALSE
36,15-07-2011,13018.03,FALSE
36,22-07-2011,13082.43,FALSE
36,29-07-2011,12052,FALSE
36,05-08-2011,12889.12,FALSE
36,12-08-2011,12036.65,FALSE
36,19-08-2011,12763,FALSE
36,26-08-2011,12395.82,FALSE
36,02-09-2011,11954.86,FALSE
36,09-09-2011,12030.24,TRUE
36,16-09-2011,12395.61,FALSE
36,23-09-2011,11896.77,FALSE
36,30-09-2011,12145.82,FALSE
36,07-10-2011,12260.14,FALSE
36,14-10-2011,12846.4,FALSE
36,21-10-2011,12350.35,FALSE
36,28-10-2011,11630.15,FALSE
36,04-11-2011,10827.99,FALSE
36,11-11-2011,12010.86,FALSE
36,18-11-2011,13152.62,FALSE
36,25-11-2011,12157.16,TRUE
36,02-12-2011,10425.44,FALSE
36,09-12-2011,10403.63,FALSE
36,16-12-2011,11577.78,FALSE
36,23-12-2011,12333.97,FALSE
36,30-12-2011,11194.73,TRUE
36,06-01-2012,11565.83,FALSE
36,13-01-2012,12452.31,FALSE
36,20-01-2012,13001.37,FALSE
36,27-01-2012,12097.22,FALSE
36,03-02-2012,12611.06,FALSE
36,10-02-2012,13095.32,TRUE
36,17-02-2012,12888.32,FALSE
36,24-02-2012,13560.84,FALSE
36,02-03-2012,12663.5,FALSE
36,09-03-2012,12899.76,FALSE
36,16-03-2012,13411.15,FALSE
36,23-03-2012,12453.56,FALSE
36,30-03-2012,12668.93,FALSE
36,06-04-2012,13634.56,FALSE
36,13-04-2012,13436.61,FALSE
36,20-04-2012,13646.8,FALSE
36,27-04-2012,13236.08,FALSE
36,04-05-2012,13213.28,FALSE
36,11-05-2012,13060.72,FALSE
36,18-05-2012,13157.7,FALSE
36,25-05-2012,13711.97,FALSE
36,01-06-2012,12631.1,FALSE
36,08-06-2012,13384.03,FALSE
36,15-06-2012,12585.11,FALSE
36,22-06-2012,13459.49,FALSE
36,29-06-2012,12252.36,FALSE
36,06-07-2012,11977.32,FALSE
36,13-07-2012,11856.36,FALSE
36,20-07-2012,12389.43,FALSE
36,27-07-2012,12106.86,FALSE
36,03-08-2012,12023.28,FALSE
36,10-08-2012,11670.63,FALSE
36,17-08-2012,12100.81,FALSE
36,24-08-2012,11810.81,FALSE
36,31-08-2012,12491.12,FALSE
36,07-09-2012,11898.34,TRUE
36,14-09-2012,11899.58,FALSE
36,21-09-2012,12499.51,FALSE
36,28-09-2012,11621.72,FALSE
36,05-10-2012,10786.52,FALSE
36,12-10-2012,11728.31,FALSE
36,19-10-2012,11743.97,FALSE
36,26-10-2012,11811.88,FALSE
37,05-02-2010,16121.22,FALSE
37,12-02-2010,14419.56,TRUE
37,19-02-2010,15382.87,FALSE
37,26-02-2010,15354.55,FALSE
37,05-03-2010,15732.79,FALSE
37,12-03-2010,15644.38,FALSE
37,19-03-2010,14127.12,FALSE
37,26-03-2010,15376.55,FALSE
37,02-04-2010,14993.6,FALSE
37,09-04-2010,16455.75,FALSE
37,16-04-2010,15227.75,FALSE
37,23-04-2010,16787.88,FALSE
37,30-04-2010,15816.65,FALSE
37,07-05-2010,16374.5,FALSE
37,14-05-2010,15367.34,FALSE
37,21-05-2010,16435.52,FALSE
37,28-05-2010,16441.19,FALSE
37,04-06-2010,16342.96,FALSE
37,11-06-2010,16297.89,FALSE
37,18-06-2010,15057.15,FALSE
37,25-06-2010,14781.36,FALSE
37,02-07-2010,15450.84,FALSE
37,09-07-2010,15380.72,FALSE
37,16-07-2010,15394.76,FALSE
37,23-07-2010,15868.81,FALSE
37,30-07-2010,15827.22,FALSE
37,06-08-2010,16557.4,FALSE
37,13-08-2010,15845.94,FALSE
37,20-08-2010,16638.64,FALSE
37,27-08-2010,17739.31,FALSE
37,03-09-2010,17053.66,FALSE
37,10-09-2010,15664.4,TRUE
37,17-09-2010,16932.42,FALSE
37,24-09-2010,15962.86,FALSE
37,01-10-2010,15619.14,FALSE
37,08-10-2010,16419.05,FALSE
37,15-10-2010,16314.7,FALSE
37,22-10-2010,16620.46,FALSE
37,29-10-2010,16059.67,FALSE
37,05-11-2010,16374.02,FALSE
37,12-11-2010,16113.54,FALSE
37,19-11-2010,16356.69,FALSE
37,26-11-2010,14934.74,TRUE
37,03-12-2010,14661.74,FALSE
37,10-12-2010,14750.13,FALSE
37,17-12-2010,15825.01,FALSE
37,24-12-2010,16765.17,FALSE
37,31-12-2010,13136.65,TRUE
37,07-01-2011,16253.39,FALSE
37,14-01-2011,16577.86,FALSE
37,21-01-2011,16047.41,FALSE
37,28-01-2011,15255.77,FALSE
37,04-02-2011,16753.88,FALSE
37,11-02-2011,14145.64,TRUE
37,18-02-2011,17407.49,FALSE
37,25-02-2011,16769.09,FALSE
37,04-03-2011,17584.37,FALSE
37,11-03-2011,16772.12,FALSE
37,18-03-2011,16365.8,FALSE
37,25-03-2011,17225.59,FALSE
37,01-04-2011,17588.29,FALSE
37,08-04-2011,17510.44,FALSE
37,15-04-2011,16854.41,FALSE
37,22-04-2011,15751.35,FALSE
37,29-04-2011,16578.87,FALSE
37,06-05-2011,18050.77,FALSE
37,13-05-2011,17770.96,FALSE
37,20-05-2011,18042.17,FALSE
37,27-05-2011,16890.99,FALSE
37,03-06-2011,16783.06,FALSE
37,10-06-2011,17710.99,FALSE
37,17-06-2011,16940.94,FALSE
37,24-06-2011,17121.65,FALSE
37,01-07-2011,16908.83,FALSE
37,08-07-2011,16436.39,FALSE
37,15-07-2011,16767.02,FALSE
37,22-07-2011,16253.97,FALSE
37,29-07-2011,17158.76,FALSE
37,05-08-2011,17437.29,FALSE
37,12-08-2011,16632.71,FALSE
37,19-08-2011,16562.08,FALSE
37,26-08-2011,17595.56,FALSE
37,02-09-2011,17185.05,FALSE
37,09-09-2011,15608.29,TRUE
37,16-09-2011,16286.04,FALSE
37,23-09-2011,16339.17,FALSE
37,30-09-2011,16907.98,FALSE
37,07-10-2011,16958.98,FALSE
37,14-10-2011,17521.66,FALSE
37,21-10-2011,17066.98,FALSE
37,28-10-2011,16441.04,FALSE
37,04-11-2011,17978.28,FALSE
37,11-11-2011,16442.36,FALSE
37,18-11-2011,16496.7,FALSE
37,25-11-2011,14057.87,TRUE
37,02-12-2011,15704.18,FALSE
37,09-12-2011,15379.11,FALSE
37,16-12-2011,15997.3,FALSE
37,23-12-2011,17053.22,FALSE
37,30-12-2011,13033.55,TRUE
37,06-01-2012,17148.32,FALSE
37,13-01-2012,18301.25,FALSE
37,20-01-2012,16647.41,FALSE
37,27-01-2012,16038.56,FALSE
37,03-02-2012,17182,FALSE
37,10-02-2012,16786.43,TRUE
37,17-02-2012,16219.04,FALSE
37,24-02-2012,17452.97,FALSE
37,02-03-2012,19343.92,FALSE
37,09-03-2012,17989.91,FALSE
37,16-03-2012,16158.66,FALSE
37,23-03-2012,17703.05,FALSE
37,30-03-2012,17326.16,FALSE
37,06-04-2012,17531.05,FALSE
37,13-04-2012,15859.57,FALSE
37,20-04-2012,17230.88,FALSE
37,27-04-2012,16792.61,FALSE
37,04-05-2012,18465.7,FALSE
37,11-05-2012,17552.02,FALSE
37,18-05-2012,17242.62,FALSE
37,25-05-2012,18243.97,FALSE
37,01-06-2012,16613.03,FALSE
37,08-06-2012,18108.29,FALSE
37,15-06-2012,16190,FALSE
37,22-06-2012,16351.76,FALSE
37,29-06-2012,15769.9,FALSE
37,06-07-2012,17280.3,FALSE
37,13-07-2012,17151.42,FALSE
37,20-07-2012,16527.93,FALSE
37,27-07-2012,16173.11,FALSE
37,03-08-2012,17157.57,FALSE
37,10-08-2012,16486.77,FALSE
37,17-08-2012,18244.82,FALSE
37,24-08-2012,16745.54,FALSE
37,31-08-2012,18453.98,FALSE
37,07-09-2012,17758.96,TRUE
37,14-09-2012,16350.43,FALSE
37,21-09-2012,17290.25,FALSE
37,28-09-2012,16914.36,FALSE
37,05-10-2012,17960.38,FALSE
37,12-10-2012,15914.4,FALSE
37,19-10-2012,17426.73,FALSE
37,26-10-2012,17280.84,FALSE
38,05-02-2010,9601.89,FALSE
38,12-02-2010,10201.55,TRUE
38,19-02-2010,9700.21,FALSE
38,26-02-2010,10126.21,FALSE
38,05-03-2010,10863.06,FALSE
38,12-03-2010,9958.5,FALSE
38,19-03-2010,9877.33,FALSE
38,26-03-2010,10198.41,FALSE
38,02-04-2010,10566.21,FALSE
38,09-04-2010,10206.52,FALSE
38,16-04-2010,9893.45,FALSE
38,23-04-2010,9686.81,FALSE
38,30-04-2010,10155.08,FALSE
38,07-05-2010,10921.62,FALSE
38,14-05-2010,10829.6,FALSE
38,21-05-2010,10616.79,FALSE
38,28-05-2010,9954.92,FALSE
38,04-06-2010,10565.97,FALSE
38,11-06-2010,10435.7,FALSE
38,18-06-2010,10191.76,FALSE
38,25-06-2010,9358.48,FALSE
38,02-07-2010,10481.24,FALSE
38,09-07-2010,10417.19,FALSE
38,16-07-2010,10372.28,FALSE
38,23-07-2010,9858.17,FALSE
38,30-07-2010,10699.69,FALSE
38,06-08-2010,10039.63,FALSE
38,13-08-2010,10451.7,FALSE
38,20-08-2010,10179.84,FALSE
38,27-08-2010,9562.53,FALSE
38,03-09-2010,10954.58,FALSE
38,10-09-2010,10444.01,TRUE
38,17-09-2010,10500.65,FALSE
38,24-09-2010,9708.56,FALSE
38,01-10-2010,10839.46,FALSE
38,08-10-2010,11022.68,FALSE
38,15-10-2010,10388.37,FALSE
38,22-10-2010,10012.76,FALSE
38,29-10-2010,9915.57,FALSE
38,05-11-2010,10115.35,FALSE
38,12-11-2010,10153.26,FALSE
38,19-11-2010,9626.85,FALSE
38,26-11-2010,9490.26,TRUE
38,03-12-2010,9565.78,FALSE
38,10-12-2010,9413.57,FALSE
38,17-12-2010,8830.05,FALSE
38,24-12-2010,9545.17,FALSE
38,31-12-2010,8337.06,TRUE
38,07-01-2011,9759.53,FALSE
38,14-01-2011,9394.15,FALSE
38,21-01-2011,9844.95,FALSE
38,28-01-2011,10879.8,FALSE
38,04-02-2011,11028.45,FALSE
38,11-02-2011,10787.54,TRUE
38,18-02-2011,11403.57,FALSE
38,25-02-2011,10629.75,FALSE
38,04-03-2011,11354.93,FALSE
38,11-03-2011,10727.38,FALSE
38,18-03-2011,10828.66,FALSE
38,25-03-2011,10361.57,FALSE
38,01-04-2011,10923.23,FALSE
38,08-04-2011,11200.96,FALSE
38,15-04-2011,10991.26,FALSE
38,22-04-2011,10605.08,FALSE
38,29-04-2011,10583.34,FALSE
38,06-05-2011,11401.8,FALSE
38,13-05-2011,11210.03,FALSE
38,20-05-2011,10812.06,FALSE
38,27-05-2011,10381.16,FALSE
38,03-06-2011,10552.41,FALSE
38,10-06-2011,11151.02,FALSE
38,17-06-2011,10567.89,FALSE
38,24-06-2011,10414.89,FALSE
38,01-07-2011,10856.56,FALSE
38,08-07-2011,10509.7,FALSE
38,15-07-2011,11136.61,FALSE
38,22-07-2011,12010.88,FALSE
38,29-07-2011,10469.49,FALSE
38,05-08-2011,11358.75,FALSE
38,12-08-2011,11012.19,FALSE
38,19-08-2011,11053.19,FALSE
38,26-08-2011,10465.6,FALSE
38,02-09-2011,12092.74,FALSE
38,09-09-2011,11651.16,TRUE
38,16-09-2011,11609.05,FALSE
38,23-09-2011,11010.75,FALSE
38,30-09-2011,10841.51,FALSE
38,07-10-2011,11669.91,FALSE
38,14-10-2011,11107.45,FALSE
38,21-10-2011,12068.08,FALSE
38,28-10-2011,11112.79,FALSE
38,04-11-2011,10079.43,FALSE
38,11-11-2011,11046.97,FALSE
38,18-11-2011,10812.77,FALSE
38,25-11-2011,10308.73,TRUE
38,02-12-2011,10377.53,FALSE
38,09-12-2011,10364.22,FALSE
38,16-12-2011,10191.5,FALSE
38,23-12-2011,10256.25,FALSE
38,30-12-2011,9654.72,TRUE
38,06-01-2012,11605.97,FALSE
38,13-01-2012,11266.42,FALSE
38,20-01-2012,11575.14,FALSE
38,27-01-2012,10782.85,FALSE
38,03-02-2012,12933.84,FALSE
38,10-02-2012,12538.14,TRUE
38,17-02-2012,12295.45,FALSE
38,24-02-2012,12846.07,FALSE
38,02-03-2012,12972.24,FALSE
38,09-03-2012,12814.61,FALSE
38,16-03-2012,13008.93,FALSE
38,23-03-2012,11983.66,FALSE
38,30-03-2012,11677.01,FALSE
38,06-04-2012,12753.23,FALSE
38,13-04-2012,11999.36,FALSE
38,20-04-2012,11629.37,FALSE
38,27-04-2012,12514.83,FALSE
38,04-05-2012,12930.03,FALSE
38,11-05-2012,12030.1,FALSE
38,18-05-2012,12451.66,FALSE
38,25-05-2012,12345.38,FALSE
38,01-06-2012,11928.82,FALSE
38,08-06-2012,12679.4,FALSE
38,15-06-2012,11673.81,FALSE
38,22-06-2012,11369.27,FALSE
38,29-06-2012,11475.01,FALSE
38,06-07-2012,12116.55,FALSE
38,13-07-2012,12103.63,FALSE
38,20-07-2012,11991.22,FALSE
38,27-07-2012,11842.77,FALSE
38,03-08-2012,12852.44,FALSE
38,10-08-2012,12008.66,FALSE
38,17-08-2012,11935.36,FALSE
38,24-08-2012,11942.28,FALSE
38,31-08-2012,12777.57,FALSE
38,07-09-2012,13013.24,TRUE
38,14-09-2012,12305.48,FALSE
38,21-09-2012,11409.93,FALSE
38,28-09-2012,11822.22,FALSE
38,05-10-2012,12914.48,FALSE
38,12-10-2012,11579.76,FALSE
38,19-10-2012,12170.89,FALSE
38,26-10-2012,12395.34,FALSE
39,05-02-2010,52359.34,FALSE
39,12-02-2010,50874.07,TRUE
39,19-02-2010,56270.81,FALSE
39,26-02-2010,52825.12,FALSE
39,05-03-2010,56766.01,FALSE
39,12-03-2010,57152.76,FALSE
39,19-03-2010,55541,FALSE
39,26-03-2010,55038.46,FALSE
39,02-04-2010,58427.01,FALSE
39,09-04-2010,56901.95,FALSE
39,16-04-2010,59169.27,FALSE
39,23-04-2010,58978.11,FALSE
39,30-04-2010,56469.67,FALSE
39,07-05-2010,61886.28,FALSE
39,14-05-2010,55960.42,FALSE
39,21-05-2010,66331.97,FALSE
39,28-05-2010,61493.99,FALSE
39,04-06-2010,68800.9,FALSE
39,11-06-2010,64939.78,FALSE
39,18-06-2010,65723.67,FALSE
39,25-06-2010,58563.92,FALSE
39,02-07-2010,64260.69,FALSE
39,09-07-2010,65271.91,FALSE
39,16-07-2010,65047.27,FALSE
39,23-07-2010,64251.77,FALSE
39,30-07-2010,65021,FALSE
39,06-08-2010,67702.44,FALSE
39,13-08-2010,67082.18,FALSE
39,20-08-2010,73582.84,FALSE
39,27-08-2010,69075.35,FALSE
39,03-09-2010,63810.25,FALSE
39,10-09-2010,59029.48,TRUE
39,17-09-2010,58423.77,FALSE
39,24-09-2010,58190.07,FALSE
39,01-10-2010,57431.23,FALSE
39,08-10-2010,61764.86,FALSE
39,15-10-2010,58052.34,FALSE
39,22-10-2010,60986.03,FALSE
39,29-10-2010,59002.02,FALSE
39,05-11-2010,59009.69,FALSE
39,12-11-2010,58592.98,FALSE
39,19-11-2010,61284.6,FALSE
39,26-11-2010,64823.42,TRUE
39,03-12-2010,58517.94,FALSE
39,10-12-2010,64834.88,FALSE
39,17-12-2010,70249.09,FALSE
39,24-12-2010,91667.45,FALSE
39,31-12-2010,55026.35,TRUE
39,07-01-2011,60251.88,FALSE
39,14-01-2011,57239.85,FALSE
39,21-01-2011,59378.42,FALSE
39,28-01-2011,52181.25,FALSE
39,04-02-2011,60345.46,FALSE
39,11-02-2011,57091.79,TRUE
39,18-02-2011,60571.63,FALSE
39,25-02-2011,60620.44,FALSE
39,04-03-2011,64034.84,FALSE
39,11-03-2011,64672.74,FALSE
39,18-03-2011,62011.32,FALSE
39,25-03-2011,61275.27,FALSE
39,01-04-2011,59550.1,FALSE
39,08-04-2011,64884.9,FALSE
39,15-04-2011,63730.39,FALSE
39,22-04-2011,69255.52,FALSE
39,29-04-2011,61013.75,FALSE
39,06-05-2011,62890.37,FALSE
39,13-05-2011,63620.25,FALSE
39,20-05-2011,68114.06,FALSE
39,27-05-2011,67898.16,FALSE
39,03-06-2011,74980.46,FALSE
39,10-06-2011,68460.66,FALSE
39,17-06-2011,68181.39,FALSE
39,24-06-2011,67846.18,FALSE
39,01-07-2011,70471.21,FALSE
39,08-07-2011,68687.05,FALSE
39,15-07-2011,69013.19,FALSE
39,22-07-2011,69134.15,FALSE
39,29-07-2011,70760.44,FALSE
39,05-08-2011,74828.39,FALSE
39,12-08-2011,72699.49,FALSE
39,19-08-2011,82908.47,FALSE
39,26-08-2011,79547.18,FALSE
39,02-09-2011,72688.81,FALSE
39,09-09-2011,66293.36,TRUE
39,16-09-2011,64849.08,FALSE
39,23-09-2011,64750.3,FALSE
39,30-09-2011,64770.73,FALSE
39,07-10-2011,68603.24,FALSE
39,14-10-2011,66950.58,FALSE
39,21-10-2011,68939.59,FALSE
39,28-10-2011,67426.17,FALSE
39,04-11-2011,69960.93,FALSE
39,11-11-2011,65758.97,FALSE
39,18-11-2011,70050.43,FALSE
39,25-11-2011,75647.51,TRUE
39,02-12-2011,70180.45,FALSE
39,09-12-2011,69650.69,FALSE
39,16-12-2011,79434.29,FALSE
39,23-12-2011,103087.01,FALSE
39,30-12-2011,67168.24,TRUE
39,06-01-2012,74024.9,FALSE
39,13-01-2012,68886.18,FALSE
39,20-01-2012,71887.39,FALSE
39,27-01-2012,64193.33,FALSE
39,03-02-2012,67102.6,FALSE
39,10-02-2012,68593.11,TRUE
39,17-02-2012,69341.49,FALSE
39,24-02-2012,72878.67,FALSE
39,02-03-2012,72219.29,FALSE
39,09-03-2012,72607.46,FALSE
39,16-03-2012,74386.65,FALSE
39,23-03-2012,71496.01,FALSE
39,30-03-2012,70754.46,FALSE
39,06-04-2012,76324.61,FALSE
39,13-04-2012,70780.79,FALSE
39,20-04-2012,69517.73,FALSE
39,27-04-2012,66850.2,FALSE
39,04-05-2012,71672.44,FALSE
39,11-05-2012,65710.63,FALSE
39,18-05-2012,69767,FALSE
39,25-05-2012,77267.27,FALSE
39,01-06-2012,76571.2,FALSE
39,08-06-2012,79274.77,FALSE
39,15-06-2012,77595.88,FALSE
39,22-06-2012,73689.73,FALSE
39,29-06-2012,77090.26,FALSE
39,06-07-2012,80196.86,FALSE
39,13-07-2012,73780.8,FALSE
39,20-07-2012,78605,FALSE
39,27-07-2012,72223.15,FALSE
39,03-08-2012,82139.36,FALSE
39,10-08-2012,79582.36,FALSE
39,17-08-2012,83258.05,FALSE
39,24-08-2012,82745.69,FALSE
39,31-08-2012,83509.96,FALSE
39,07-09-2012,78341.66,TRUE
39,14-09-2012,71500.65,FALSE
39,21-09-2012,72339.69,FALSE
39,28-09-2012,70975.06,FALSE
39,05-10-2012,72146.23,FALSE
39,12-10-2012,67371.38,FALSE
39,19-10-2012,71893.26,FALSE
39,26-10-2012,71474.75,FALSE
40,05-02-2010,27089.38,FALSE
40,12-02-2010,25187.64,TRUE
40,19-02-2010,25082.06,FALSE
40,26-02-2010,24338.23,FALSE
40,05-03-2010,25673.66,FALSE
40,12-03-2010,24345.43,FALSE
40,19-03-2010,23987.48,FALSE
40,26-03-2010,23886.96,FALSE
40,02-04-2010,25791.04,FALSE
40,09-04-2010,23950.61,FALSE
40,16-04-2010,25355.47,FALSE
40,23-04-2010,24002.04,FALSE
40,30-04-2010,23009.05,FALSE
40,07-05-2010,25699.63,FALSE
